age,annual_income,employment_type,education,loan_amount,interest_rate_pct,term_months,credit_score,num_open_accounts,delinquency_30d,residence_type,Default
21,12004.0,Salaried,Bachelors,4751.0,14.29,60,730.0,7,No,Mortgage,0
25,26694.0,Salaried,HS,8582.0,11.21,36,718.0,3,No,Own,1
61,40325.0,Self-Employed,Masters,11058.0,10.9,24,716.0,6,No,Rent,0
48,50568.0,Salaried,Masters,14043.0,12.59,48,728.0,5,No,Own,1
45,72137.0,Salaried,HS,4332.0,4.550000000000001,48,732.0,6,No,Mortgage,0
38,46021.0,Salaried,HS,12285.0,10.47,48,684.0,6,No,Mortgage,0
29,15760.0,Salaried,Masters,6433.0,6.3,24,640.0,4,No,Rent,1
44,23477.0,Salaried,Bachelors,9338.0,9.59,60,708.0,2,No,Own,0
71,24656.0,Unemployed,Bachelors,23023.0,16.4,48,766.0,3,No,Mortgage,1
26,69282.0,Salaried,HS,7047.0,16.61,36,561.0,7,No,Mortgage,1
48,73010.0,Self-Employed,Bachelors,2613.0,5.21,48,763.0,4,No,Rent,0
26,65183.0,Salaried,HS,2079.0,9.52,60,655.0,6,No,Own,0
41,46553.0,Self-Employed,Bachelors,16932.0,7.0,60,606.0,3,No,Rent,0
29,51579.0,Self-Employed,Masters,5188.0,6.640000000000001,36,716.0,2,No,Own,0
28,10676.0,Salaried,Bachelors,3718.0,8.19,24,699.0,4,No,Own,0
48,37327.0,Self-Employed,PhD,4024.0,10.53,60,713.0,7,Yes,Rent,0
37,49355.0,Salaried,HS,17633.0,8.94,48,518.0,2,No,Mortgage,1
29,28408.0,Self-Employed,Bachelors,6085.0,13.67,60,742.0,1,No,Rent,0
74,62631.0,Salaried,Masters,9243.0,11.54,36,667.0,3,No,Own,0
48,113467.0,Self-Employed,Masters,8787.0,5.19,72,681.0,12,Yes,Own,0
57,59335.0,Salaried,Masters,14948.0,3.93,24,702.0,2,No,Mortgage,0
24,27425.0,Salaried,PhD,4018.0,8.51,60,747.0,9,No,Rent,0
74,70933.0,Unemployed,Bachelors,10922.0,9.86,48,654.0,9,Yes,Own,1
24,41790.0,Salaried,Masters,15883.0,13.32,36,677.0,1,Yes,Rent,0
36,107599.0,Self-Employed,Bachelors,7577.0,7.890000000000001,48,657.0,3,No,Mortgage,0
51,26376.0,Salaried,Bachelors,6709.0,5.99,36,748.0,4,No,Own,0
70,47380.0,Salaried,Masters,4051.0,4.4,36,587.0,6,No,Rent,0
64,13624.0,Salaried,Bachelors,13885.0,6.140000000000001,36,609.0,6,No,Own,0
41,30438.0,Salaried,Bachelors,3265.0,7.36,24,721.0,5,No,Own,0
35,48541.0,Salaried,HS,10540.0,12.68,72,676.0,4,No,Mortgage,1
43,18155.0,Salaried,Bachelors,14505.0,12.239999999999998,72,640.0,5,No,Rent,1
66,29247.0,Salaried,HS,5781.0,8.56,72,727.0,5,No,Mortgage,0
73,36538.0,Salaried,Bachelors,8601.0,10.65,72,665.0,2,Yes,Own,0
58,37134.0,Salaried,Masters,10805.0,7.0200000000000005,60,544.0,5,No,Own,1
35,51065.0,Salaried,PhD,13075.0,2.79,60,837.0,6,No,Own,0
33,44402.0,Salaried,Bachelors,8656.0,1.9,72,646.0,9,No,Mortgage,0
24,17417.0,Unemployed,PhD,15354.0,12.77,60,662.0,5,No,Mortgage,1
59,14388.0,Salaried,Masters,11215.0,4.46,36,801.0,4,No,Own,0
53,26002.0,Salaried,HS,3428.0,7.51,48,700.0,6,No,Rent,0
23,38827.0,Salaried,HS,12557.0,10.07,36,626.0,4,Yes,Own,0
41,51832.0,Salaried,HS,19951.0,10.16,60,663.0,4,Yes,Rent,1
57,84758.0,Self-Employed,Bachelors,3690.0,9.21,48,527.0,8,No,Rent,1
56,21095.0,Salaried,Bachelors,6007.0,14.14,36,752.0,4,No,Own,0
34,20289.0,Salaried,Bachelors,8549.0,7.140000000000001,36,671.0,3,No,Rent,1
62,38216.0,Unemployed,HS,16492.0,14.82,36,597.0,2,No,Rent,1
38,31423.0,Self-Employed,Bachelors,2629.0,5.2700000000000005,48,608.0,5,No,Own,0
22,87732.0,Salaried,Masters,4253.0,9.09,36,653.0,1,No,Rent,0
21,55084.0,Salaried,Masters,9627.0,3.99,48,713.0,6,No,Mortgage,0
37,35741.0,Salaried,HS,13342.0,8.39,48,709.0,2,No,Own,0
59,56634.0,Salaried,Bachelors,18658.0,9.78,24,658.0,3,No,Mortgage,1
37,32801.0,Salaried,Masters,17467.0,8.299999999999999,60,527.0,3,No,Rent,1
34,56922.0,Salaried,Bachelors,2494.0,4.640000000000001,60,750.0,4,No,Own,0
71,27310.0,Salaried,HS,14881.0,5.99,48,726.0,4,No,Rent,0
44,78833.0,Unemployed,PhD,4276.0,7.540000000000001,60,772.0,6,No,Own,0
21,17433.0,Self-Employed,Bachelors,5827.0,15.32,72,590.0,5,No,Rent,1
49,57428.0,Salaried,Bachelors,8382.0,15.58,60,850.0,4,No,Own,0
44,50769.0,Self-Employed,Bachelors,3199.0,10.39,48,595.0,8,No,Mortgage,0
72,31131.0,Self-Employed,HS,4275.0,10.25,60,647.0,3,No,Rent,0
54,54332.0,Salaried,Masters,11884.0,14.55,60,565.0,7,No,Own,0
54,60841.0,Salaried,Bachelors,32094.0,10.97,36,678.0,2,No,Mortgage,0
31,32303.0,Self-Employed,Bachelors,8254.0,6.550000000000001,48,763.0,9,No,Own,0
60,67128.0,Salaried,Masters,9339.0,13.51,48,735.0,5,No,Own,0
68,43903.0,Self-Employed,HS,3178.0,10.7,60,702.0,4,No,Rent,0
23,12871.0,Salaried,Bachelors,17398.0,10.89,60,749.0,4,No,Rent,1
54,17923.0,Salaried,Bachelors,18890.0,16.35,36,698.0,1,No,Own,1
34,56917.0,Salaried,HS,6285.0,8.89,24,629.0,5,No,Mortgage,0
66,34398.0,Salaried,Bachelors,7767.0,7.98,60,692.0,1,No,Own,0
25,75930.0,Self-Employed,Bachelors,11621.0,6.94,24,640.0,4,No,Rent,0
63,16441.0,Self-Employed,HS,9022.0,5.46,60,737.0,7,No,Rent,0
31,37346.0,Self-Employed,Bachelors,5824.0,1.9,48,566.0,3,No,Rent,0
45,17484.0,Self-Employed,Bachelors,4827.0,6.48,60,694.0,6,No,Mortgage,0
58,34699.0,Self-Employed,Masters,12863.0,3.48,36,718.0,3,No,Mortgage,0
61,45713.0,Unemployed,Bachelors,18044.0,11.33,72,655.0,7,No,Rent,1
59,17477.0,Salaried,Bachelors,33979.0,12.81,36,680.0,5,No,Rent,1
71,54874.0,Salaried,HS,6736.0,8.07,24,679.0,4,No,Own,0
54,52333.0,Salaried,HS,5187.0,11.25,36,617.0,4,No,Rent,0
36,58978.0,Salaried,HS,11911.0,10.08,36,673.0,8,No,Rent,0
27,63286.0,Self-Employed,Masters,5154.0,13.5,36,731.0,4,No,Rent,0
66,25029.0,Self-Employed,Bachelors,5966.0,8.4,48,729.0,7,No,Mortgage,0
54,96937.0,Salaried,Bachelors,20519.0,1.9,72,587.0,3,No,Rent,0
66,27510.0,Self-Employed,Bachelors,8296.0,7.42,72,674.0,7,No,Own,0
26,18815.0,Salaried,PhD,9898.0,7.1000000000000005,48,631.0,5,No,Own,0
31,111042.0,Self-Employed,Masters,20433.0,11.2,60,604.0,3,No,Rent,0
35,23859.0,Salaried,Masters,27908.0,4.49,36,692.0,3,Yes,Mortgage,0
44,25986.0,Salaried,Bachelors,8809.0,8.91,48,698.0,3,No,Mortgage,0
32,57851.0,Self-Employed,HS,14178.0,9.82,36,723.0,5,No,Rent,0
31,31402.0,Salaried,Bachelors,18364.0,11.01,60,667.0,2,No,Mortgage,1
30,82567.0,Self-Employed,PhD,11888.0,8.06,36,629.0,7,No,Rent,1
41,45468.0,Salaried,Bachelors,9639.0,7.67,60,769.0,6,No,Own,0
41,42685.0,Unemployed,Masters,4540.0,9.36,36,698.0,4,No,Own,0
48,14971.0,Salaried,HS,1016.0,10.86,48,697.0,4,Yes,Mortgage,0
57,30722.0,Salaried,HS,19906.0,11.02,60,738.0,3,No,Own,0
53,29599.0,Salaried,Bachelors,3983.0,13.93,36,658.0,6,No,Own,1
26,36025.0,Salaried,Bachelors,10209.0,12.21,48,692.0,4,No,Own,0
39,24954.0,Self-Employed,HS,25325.0,4.180000000000001,24,588.0,6,No,Rent,0
63,32260.0,Salaried,Bachelors,18214.0,6.6000000000000005,24,760.0,5,No,Own,0
47,31870.0,Self-Employed,Bachelors,3484.0,5.22,48,610.0,4,No,Mortgage,1
71,16673.0,Salaried,Bachelors,33556.0,9.01,36,763.0,2,No,Own,1
44,42769.0,Salaried,Masters,29481.0,3.7,36,540.0,2,Yes,Mortgage,1
27,35846.0,Salaried,HS,6922.0,4.28,48,715.0,6,No,Own,0
61,78717.0,Salaried,Bachelors,3823.0,3.99,36,708.0,2,No,Rent,0
33,24204.0,Unemployed,PhD,9300.0,7.52,48,724.0,1,Yes,Rent,0
48,13594.0,Self-Employed,Bachelors,2564.0,4.2,48,680.0,3,No,Mortgage,0
22,53417.0,Self-Employed,HS,11809.0,11.85,24,644.0,3,No,Own,0
53,47192.0,Salaried,Bachelors,6233.0,4.32,24,696.0,8,No,Rent,0
43,31291.0,Salaried,Bachelors,4988.0,3.75,36,711.0,8,No,Own,0
59,23047.0,Salaried,HS,6797.0,7.540000000000001,36,640.0,1,No,Mortgage,0
52,21128.0,Unemployed,Masters,13337.0,10.35,36,741.0,9,No,Mortgage,1
54,40853.0,Salaried,HS,8601.0,10.53,60,790.0,5,No,Rent,0
52,33644.0,Salaried,HS,4396.0,6.550000000000001,60,795.0,7,No,Rent,0
39,74090.0,Self-Employed,Bachelors,5488.0,9.97,72,727.0,3,No,Own,0
23,54874.0,Salaried,HS,14214.0,8.94,36,751.0,2,No,Rent,0
22,58224.0,Salaried,HS,7221.0,11.26,72,753.0,5,No,Mortgage,0
39,34306.0,Self-Employed,HS,4287.0,7.52,48,662.0,3,Yes,Mortgage,0
62,42794.0,Salaried,HS,5406.0,6.98,60,706.0,6,No,Rent,0
69,40063.0,Salaried,HS,7199.0,5.46,48,632.0,3,No,Rent,0
48,17968.0,Salaried,HS,25339.0,8.39,36,732.0,3,No,Rent,1
44,53068.0,Salaried,Bachelors,8505.0,3.11,60,564.0,5,No,Mortgage,0
57,33875.0,Self-Employed,Bachelors,3809.0,8.14,24,694.0,4,No,Own,0
33,49932.0,Salaried,Bachelors,20787.0,10.52,72,636.0,9,No,Rent,0
54,31255.0,Salaried,HS,7082.0,10.95,48,822.0,6,No,Rent,0
30,50265.0,Salaried,Bachelors,6439.0,7.530000000000001,48,641.0,1,No,Own,0
64,28325.0,Salaried,Bachelors,9270.0,1.9,48,750.0,3,Yes,Own,0
45,73065.0,Salaried,Bachelors,3888.0,8.69,36,698.0,2,No,Rent,1
49,46355.0,Self-Employed,HS,6697.0,4.12,48,665.0,4,No,Own,0
38,30705.0,Salaried,Bachelors,5403.0,8.5,48,765.0,4,No,Rent,0
42,49764.0,Salaried,HS,10270.0,6.7700000000000005,60,757.0,4,No,Mortgage,0
43,34059.0,Salaried,Bachelors,2636.0,11.5,60,577.0,1,No,Own,0
62,49724.0,Salaried,Masters,14956.0,8.530000000000001,48,520.0,1,No,Own,0
68,51131.0,Salaried,PhD,3615.0,7.48,72,535.0,5,No,Rent,0
35,51585.0,Self-Employed,HS,13828.0,8.59,24,635.0,4,No,Rent,0
27,24182.0,Salaried,Masters,10261.0,7.12,72,680.0,7,No,Rent,0
47,46556.0,Self-Employed,HS,4270.0,7.300000000000001,60,561.0,2,No,Rent,0
28,15722.0,Self-Employed,Bachelors,19212.0,3.9,24,542.0,4,No,Rent,1
41,60505.0,Salaried,Bachelors,9605.0,11.12,36,688.0,2,No,Rent,0
63,31833.0,Salaried,HS,5180.0,8.94,36,724.0,6,No,Rent,0
67,28969.0,Self-Employed,HS,4416.0,9.51,24,717.0,5,No,Rent,0
54,48162.0,Salaried,Bachelors,2186.0,6.890000000000001,60,718.0,5,No,Mortgage,0
44,28364.0,Self-Employed,Bachelors,15205.0,13.489999999999998,48,629.0,5,Yes,Rent,1
32,73391.0,Salaried,HS,4989.0,13.22,60,724.0,4,No,Rent,0
53,28882.0,Self-Employed,Masters,18719.0,8.84,48,676.0,1,No,Own,0
44,23385.0,Unemployed,HS,11882.0,6.99,36,726.0,7,No,Rent,1
44,32553.0,Self-Employed,HS,16480.0,11.92,72,618.0,5,No,Rent,0
59,74507.0,Salaried,HS,14590.0,11.44,72,628.0,6,No,Rent,1
31,51941.0,Salaried,HS,3932.0,8.65,36,747.0,8,No,Own,0
44,63478.0,Salaried,Bachelors,4445.0,6.04,48,707.0,10,No,Own,0
21,78871.0,Salaried,PhD,2840.0,13.2,36,704.0,7,Yes,Rent,0
59,95710.0,Unemployed,HS,8377.0,8.49,60,646.0,7,No,Own,1
63,23264.0,Salaried,Bachelors,11634.0,6.86,60,671.0,10,No,Own,0
26,32832.0,Salaried,Masters,7835.0,3.12,36,630.0,5,No,Own,0
47,47012.0,Salaried,Bachelors,10899.0,15.09,36,690.0,2,No,Own,0
26,61197.0,Self-Employed,Bachelors,6238.0,3.69,24,739.0,4,No,Mortgage,0
52,27228.0,Self-Employed,Masters,4167.0,9.81,60,698.0,7,Yes,Own,0
27,40777.0,Unemployed,Masters,21554.0,8.950000000000001,60,793.0,6,No,Rent,0
35,24848.0,Salaried,Bachelors,14334.0,12.38,24,637.0,6,No,Rent,1
21,50629.0,Unemployed,Bachelors,4612.0,9.27,36,648.0,2,No,Own,0
26,18361.0,Salaried,Masters,6050.0,9.85,72,633.0,2,No,Own,0
27,48382.0,Self-Employed,HS,8423.0,6.970000000000001,36,788.0,6,Yes,Own,0
51,63633.0,Salaried,Masters,4754.0,13.16,48,741.0,5,No,Mortgage,0
32,83916.0,Salaried,HS,3890.0,12.89,36,720.0,4,No,Own,0
56,142611.0,Self-Employed,Bachelors,16066.0,9.07,24,582.0,6,No,Rent,0
33,47466.0,Self-Employed,Bachelors,5752.0,10.48,60,672.0,1,No,Rent,0
33,72015.0,Salaried,Bachelors,9576.0,6.46,72,722.0,6,No,Rent,0
47,22565.0,Salaried,Masters,19117.0,12.4,24,613.0,4,No,Mortgage,1
55,84300.0,Salaried,PhD,7050.0,6.28,60,717.0,3,No,Mortgage,0
66,22688.0,Salaried,HS,5205.0,8.55,48,724.0,8,No,Own,0
48,44680.0,Self-Employed,Bachelors,5056.0,9.75,24,761.0,3,No,Own,0
35,42194.0,Salaried,Bachelors,22149.0,7.87,48,608.0,3,No,Rent,1
47,16350.0,Self-Employed,HS,15880.0,11.5,72,546.0,3,No,Mortgage,1
22,48656.0,Unemployed,HS,8765.0,9.88,36,731.0,7,No,Mortgage,1
52,42854.0,Unemployed,Bachelors,15390.0,12.61,36,636.0,4,No,Rent,1
44,20138.0,Salaried,Bachelors,11075.0,10.96,72,701.0,6,No,Own,0
55,37589.0,Self-Employed,Bachelors,3122.0,6.050000000000001,48,705.0,3,No,Rent,0
49,38137.0,Salaried,Bachelors,6742.0,4.17,72,647.0,3,No,Rent,0
23,39733.0,Salaried,Masters,15826.0,6.800000000000001,24,746.0,4,No,Rent,0
31,35462.0,Unemployed,Bachelors,4382.0,11.99,48,639.0,4,Yes,Mortgage,0
36,34267.0,Salaried,Masters,2185.0,5.37,60,727.0,3,No,Mortgage,0
23,27725.0,Salaried,Bachelors,9642.0,7.93,24,828.0,3,No,Mortgage,0
57,101255.0,Salaried,Masters,9684.0,9.02,60,483.0,4,No,Rent,1
26,56826.0,Self-Employed,Bachelors,3259.0,10.88,24,640.0,2,No,Own,0
32,49525.0,Salaried,Masters,25073.0,13.43,72,471.0,2,No,Own,1
35,75133.0,Salaried,Bachelors,5355.0,14.74,48,641.0,4,No,Rent,0
27,19769.0,Salaried,Bachelors,5713.0,5.5,48,838.0,5,No,Mortgage,0
46,22965.0,Salaried,Bachelors,2876.0,8.92,24,706.0,3,No,Own,0
55,65548.0,Salaried,HS,5387.0,13.39,24,568.0,3,No,Rent,0
41,38692.0,Salaried,HS,13763.0,9.56,24,599.0,7,No,Own,0
49,55565.0,Self-Employed,Bachelors,3588.0,8.14,60,788.0,3,Yes,Rent,0
47,44929.0,Salaried,Bachelors,12197.0,13.43,48,636.0,4,No,Rent,1
31,36592.0,Unemployed,Bachelors,16830.0,10.5,36,688.0,2,No,Own,0
70,33462.0,Salaried,Bachelors,15055.0,5.9,60,737.0,5,No,Own,0
52,14125.0,Salaried,HS,2788.0,7.390000000000001,48,703.0,5,No,Mortgage,0
59,27393.0,Salaried,Bachelors,5232.0,4.630000000000001,36,503.0,4,Yes,Rent,0
71,25435.0,Salaried,HS,11099.0,13.67,24,496.0,3,No,Mortgage,1
48,62199.0,Salaried,PhD,9503.0,4.0600000000000005,72,688.0,4,No,Mortgage,0
25,72552.0,Salaried,Bachelors,4686.0,12.63,60,643.0,3,No,Rent,0
59,45878.0,Salaried,HS,9068.0,8.17,36,554.0,5,No,Mortgage,0
47,49493.0,Salaried,Bachelors,9818.0,11.83,60,627.0,3,No,Own,0
53,35427.0,Salaried,HS,4995.0,8.14,72,656.0,4,No,Rent,0
36,27990.0,Salaried,Bachelors,8279.0,5.630000000000001,60,772.0,1,No,Mortgage,0
31,44735.0,Self-Employed,Masters,3195.0,11.19,36,654.0,3,No,Mortgage,0
55,71812.0,Salaried,HS,15210.0,5.87,48,695.0,2,No,Own,0
26,81984.0,Unemployed,HS,11065.0,4.4,36,624.0,2,No,Own,0
50,28142.0,Salaried,Bachelors,4640.0,10.56,24,719.0,4,No,Rent,0
61,24209.0,Self-Employed,PhD,19244.0,10.03,60,578.0,4,No,Own,1
46,24095.0,Salaried,HS,5414.0,12.66,36,638.0,3,No,Rent,0
44,25688.0,Salaried,Bachelors,1786.0,10.46,48,724.0,4,No,Mortgage,0
40,46155.0,Self-Employed,Masters,4209.0,11.07,36,686.0,5,No,Own,0
25,29053.0,Salaried,HS,32043.0,9.22,36,592.0,2,No,Rent,1
26,34732.0,Salaried,HS,8149.0,11.82,36,710.0,6,No,Mortgage,0
38,85818.0,Unemployed,Bachelors,18783.0,5.92,48,636.0,3,No,Rent,1
55,93851.0,Salaried,PhD,9334.0,10.5,60,580.0,4,No,Rent,1
61,15775.0,Salaried,Bachelors,5183.0,6.760000000000001,48,797.0,7,No,Mortgage,0
51,72945.0,Salaried,Bachelors,6106.0,15.51,60,585.0,8,No,Own,1
50,41508.0,Salaried,Masters,4212.0,11.81,72,699.0,4,No,Own,0
44,22263.0,Salaried,Bachelors,4219.0,12.31,60,739.0,3,No,Rent,0
21,18357.0,Salaried,HS,7038.0,7.550000000000001,36,642.0,3,No,Rent,0
53,31443.0,Salaried,Bachelors,29552.0,11.94,36,811.0,6,No,Own,0
38,37536.0,Self-Employed,Bachelors,5065.0,7.640000000000001,24,743.0,2,No,Rent,0
34,49484.0,Salaried,Bachelors,4015.0,7.08,24,778.0,9,Yes,Rent,0
71,39020.0,Salaried,Masters,20231.0,3.8,36,729.0,2,No,Mortgage,0
58,39632.0,Salaried,Masters,8104.0,7.470000000000001,48,704.0,0,Yes,Rent,0
61,27384.0,Salaried,HS,11495.0,13.65,60,667.0,3,No,Own,1
64,17519.0,Salaried,Masters,12723.0,10.45,24,554.0,1,No,Own,1
34,45904.0,Salaried,Masters,1854.0,9.17,48,773.0,8,No,Mortgage,0
36,50236.0,Salaried,Bachelors,8055.0,13.11,72,702.0,4,No,Own,0
28,49062.0,Unemployed,Masters,2516.0,9.4,60,731.0,2,Yes,Own,0
46,36107.0,Salaried,HS,17316.0,10.14,60,538.0,4,No,Rent,1
25,34456.0,Salaried,Masters,13648.0,9.87,60,704.0,6,No,Rent,0
57,45578.0,Salaried,HS,7456.0,5.94,36,803.0,5,No,Own,0
24,30885.0,Salaried,Masters,2391.0,9.32,48,729.0,9,No,Rent,0
64,22527.0,Salaried,HS,15987.0,10.19,60,760.0,3,No,Rent,0
59,36247.0,Salaried,Masters,12190.0,4.2700000000000005,60,674.0,2,No,Rent,0
72,23974.0,Self-Employed,Masters,3024.0,10.76,48,661.0,10,No,Own,0
50,110125.0,Unemployed,Masters,25830.0,12.489999999999998,48,579.0,3,No,Own,1
67,53711.0,Salaried,Masters,11443.0,14.78,36,627.0,2,No,Own,1
63,59288.0,Self-Employed,HS,5745.0,10.79,36,621.0,3,No,Rent,0
64,22805.0,Salaried,HS,7730.0,1.9,72,618.0,2,No,Rent,0
48,17394.0,Salaried,HS,16130.0,12.37,60,608.0,0,Yes,Rent,1
74,26579.0,Salaried,Masters,8754.0,7.67,36,694.0,6,No,Rent,0
61,43195.0,Salaried,Bachelors,3443.0,8.19,60,576.0,6,No,Own,0
59,47554.0,Salaried,HS,5402.0,8.89,24,695.0,5,No,Rent,0
66,26590.0,Salaried,Masters,16214.0,8.9,48,771.0,3,No,Rent,0
43,31440.0,Salaried,Bachelors,17254.0,11.69,36,751.0,3,No,Own,0
39,42631.0,Salaried,Bachelors,30268.0,6.62,60,767.0,6,Yes,Own,0
24,32326.0,Salaried,Masters,8258.0,3.44,60,678.0,7,No,Own,0
72,91185.0,Salaried,Bachelors,8517.0,12.3,24,535.0,5,No,Rent,1
56,71670.0,Salaried,Bachelors,6649.0,4.550000000000001,36,749.0,5,No,Own,0
48,38292.0,Salaried,Bachelors,29383.0,7.720000000000001,24,764.0,2,No,Mortgage,0
60,18038.0,Salaried,Masters,4155.0,6.16,48,649.0,2,No,Mortgage,0
60,96835.0,Unemployed,Bachelors,38410.0,11.05,48,687.0,8,Yes,Own,0
27,68138.0,Salaried,HS,7897.0,7.15,60,697.0,9,No,Own,0
66,54734.0,Self-Employed,PhD,9681.0,7.960000000000001,60,640.0,3,No,Own,0
60,62084.0,Salaried,Masters,7616.0,9.34,36,700.0,2,No,Own,0
26,43410.0,Salaried,HS,10019.0,6.95,48,845.0,4,No,Rent,0
24,18641.0,Salaried,Bachelors,2928.0,11.42,48,782.0,2,No,Mortgage,0
39,30699.0,Salaried,HS,2525.0,11.6,48,753.0,4,Yes,Mortgage,0
30,73824.0,Salaried,Bachelors,2930.0,5.7700000000000005,72,763.0,6,No,Rent,0
26,25510.0,Unemployed,Bachelors,6284.0,7.36,60,722.0,6,No,Rent,0
42,36988.0,Salaried,HS,13540.0,10.53,48,577.0,4,No,Own,0
27,62846.0,Self-Employed,PhD,6781.0,6.94,36,792.0,2,No,Own,0
51,33019.0,Unemployed,Bachelors,16718.0,14.36,36,623.0,4,Yes,Mortgage,1
63,81677.0,Salaried,Masters,20238.0,5.880000000000001,36,624.0,5,No,Rent,0
43,26119.0,Salaried,Bachelors,5063.0,13.65,36,658.0,5,No,Own,0
31,26326.0,Self-Employed,HS,7486.0,9.97,48,755.0,6,No,Mortgage,0
37,18074.0,Self-Employed,Bachelors,9414.0,10.03,60,713.0,8,No,Own,0
48,26151.0,Salaried,Bachelors,13270.0,9.45,60,570.0,6,No,Rent,1
41,41847.0,Salaried,Bachelors,9333.0,6.7,60,740.0,0,No,Rent,0
67,28601.0,Salaried,HS,10848.0,8.28,72,664.0,8,No,Rent,1
56,71965.0,Salaried,Bachelors,8771.0,8.38,48,755.0,5,No,Mortgage,0
38,54456.0,Salaried,Bachelors,7472.0,8.69,72,770.0,5,No,Rent,0
28,25717.0,Salaried,Masters,7434.0,7.470000000000001,48,618.0,4,Yes,Mortgage,0
59,34550.0,Salaried,PhD,9697.0,6.23,60,667.0,2,No,Rent,0
71,36350.0,Salaried,Bachelors,2963.0,10.87,72,653.0,6,No,Mortgage,0
41,10576.0,Salaried,HS,14366.0,13.17,36,667.0,4,No,Own,1
70,48133.0,Salaried,Masters,10577.0,9.14,48,644.0,4,Yes,Rent,1
59,53874.0,Salaried,Masters,8941.0,9.75,36,588.0,6,No,Rent,0
53,32984.0,Salaried,HS,9909.0,6.07,24,643.0,5,No,Rent,0
54,22597.0,Salaried,Masters,7279.0,5.9,60,788.0,3,No,Own,0
43,32904.0,Self-Employed,Bachelors,6170.0,7.640000000000001,36,782.0,2,No,Rent,0
45,63384.0,Salaried,Bachelors,3695.0,9.11,24,702.0,5,Yes,Mortgage,0
62,38979.0,Self-Employed,Bachelors,10649.0,3.6,36,760.0,2,No,Mortgage,0
62,57398.0,Salaried,Bachelors,13880.0,8.42,36,583.0,4,No,Rent,0
55,45906.0,Salaried,Masters,10464.0,1.9,48,735.0,6,No,Rent,0
51,52799.0,Salaried,HS,3728.0,8.23,36,687.0,3,No,Mortgage,0
68,40754.0,Salaried,HS,20855.0,13.65,48,638.0,5,No,Rent,1
35,17892.0,Salaried,Bachelors,12118.0,10.23,48,579.0,4,No,Own,1
69,11353.0,Salaried,Bachelors,24261.0,9.52,60,667.0,6,No,Rent,1
48,45260.0,Salaried,HS,7453.0,15.840000000000002,36,697.0,6,No,Own,0
59,36694.0,Self-Employed,HS,10941.0,14.2,60,608.0,3,No,Own,1
43,39563.0,Salaried,Bachelors,23971.0,9.91,48,723.0,5,No,Own,0
53,60736.0,Salaried,Masters,13331.0,5.380000000000001,72,763.0,5,No,Rent,0
57,61903.0,Salaried,HS,6813.0,9.42,60,677.0,1,Yes,Rent,0
58,81371.0,Salaried,HS,11057.0,15.01,48,552.0,6,No,Rent,1
23,49503.0,Salaried,Bachelors,26337.0,8.89,48,616.0,5,No,Rent,1
47,18462.0,Salaried,Masters,12205.0,7.92,36,635.0,6,No,Rent,1
29,15695.0,Unemployed,HS,15067.0,13.79,48,645.0,3,Yes,Own,1
69,47341.0,Salaried,HS,7858.0,11.4,48,693.0,3,No,Rent,0
68,70033.0,Self-Employed,Bachelors,3762.0,10.27,48,750.0,3,No,Mortgage,0
23,51116.0,Self-Employed,Masters,9984.0,13.4,24,703.0,3,No,Own,0
70,26812.0,Self-Employed,HS,1594.0,11.12,24,738.0,3,No,Rent,0
69,49332.0,Unemployed,HS,4758.0,8.17,60,783.0,7,No,Rent,0
66,38511.0,Salaried,PhD,7950.0,9.33,36,623.0,4,No,Rent,0
39,61436.0,Salaried,HS,15628.0,6.92,48,539.0,3,No,Mortgage,0
22,82524.0,Self-Employed,Bachelors,3331.0,8.99,60,805.0,6,No,Own,0
58,60811.0,Salaried,Masters,10150.0,8.379999999999999,36,539.0,7,No,Rent,1
73,17126.0,Salaried,Bachelors,8194.0,9.98,60,741.0,3,Yes,Mortgage,1
50,106152.0,Self-Employed,Bachelors,6927.0,9.45,48,657.0,4,No,Rent,0
73,46247.0,Salaried,Bachelors,4855.0,6.48,48,781.0,6,No,Rent,0
29,30135.0,Salaried,HS,4643.0,10.9,48,708.0,8,No,Own,0
48,67447.0,Salaried,Bachelors,13349.0,9.75,36,767.0,2,No,Rent,0
26,23794.0,Self-Employed,Masters,4398.0,5.45,36,625.0,8,No,Rent,0
35,49035.0,Self-Employed,HS,2498.0,10.97,36,794.0,8,No,Rent,0
65,175721.0,Salaried,Masters,22900.0,6.03,60,626.0,6,No,Mortgage,0
40,27748.0,Unemployed,HS,10316.0,9.61,24,649.0,3,No,Own,0
25,44644.0,Self-Employed,HS,7119.0,12.81,72,623.0,6,No,Rent,0
30,34181.0,Self-Employed,Bachelors,4232.0,10.8,60,789.0,3,No,Own,0
21,25214.0,Salaried,Bachelors,1699.0,8.27,60,628.0,6,No,Own,0
26,63762.0,Salaried,Bachelors,12654.0,8.46,48,592.0,2,No,Own,0
47,26145.0,Salaried,Bachelors,6185.0,15.500000000000002,48,759.0,4,No,Rent,0
64,65449.0,Self-Employed,HS,6340.0,9.42,36,767.0,6,No,Rent,0
69,24875.0,Salaried,HS,3142.0,10.49,60,654.0,7,No,Mortgage,0
73,30099.0,Salaried,Bachelors,5632.0,16.25,48,755.0,8,No,Rent,0
23,39144.0,Salaried,Masters,10472.0,7.82,48,682.0,3,No,Rent,0
63,51436.0,Salaried,PhD,6284.0,8.38,60,653.0,6,No,Rent,0
